#host-protein-ID,NCBI-gene-ID,disease-ID,disease-ID-NCI,disease-name
32069,100506311,520,23487,Acute Promyelocytic Leukemia
32092,100506421,615083,1527249,Colorectal Cancer
32094,100506428,275355,7137,Squamous cell carcinoma
32132,100506658,803,2736,Amyotrophic Lateral Sclerosis
32132,100506658,609122,2940,Aneurysm
32132,100506658,2145,10278,Craniosynostosis
32132,100506658,586,10674,Cystic Fibrosis
32132,100506658,139393,18378,Guillain-Barre Syndrome
32132,100506658,890,19156,Hepatic Veno-Occlusive Disease
32132,100506658,126200,26769,Multiple Sclerosis
32132,100506658,614979,38002,Splenomegaly
32132,100506658,524,85390,Li-Fraumeni Syndrome
32132,100506658,39044,220633,Uveal melanoma
32132,100506658,616531,266464,Polymicrogyria
32132,100506658,618511,442874,Neuropathy
32132,100506658,615083,1527249,Colorectal Cancer
32153,100506724,668,29463,Osteosarcoma
32157,100506742,69,2726,Amyloidosis
32157,100506742,803,2736,Amyotrophic Lateral Sclerosis
32157,100506742,673,24530,Malaria
32157,100506742,613886,28754,Obesity
32158,100506746,803,2736,Amyotrophic Lateral Sclerosis
32213,100507043,399,20179,Huntington Disease
32218,100507056,615083,1527249,Colorectal Cancer
32262,100507246,635,27819,Neuroblastoma
32262,100507246,615083,1527249,Colorectal Cancer
32306,100507436,85138,1403,Addison Disease
32306,100507436,180300,3873,Rheumatoid Arthritis
32306,100507436,109650,4943,Behcet Syndrome
32306,100507436,543,6413,Burkitt Lymphoma
32306,100507436,144700,7134,Renal Cell Carcinoma
32306,100507436,275355,7137,Squamous cell carcinoma
32306,100507436,226810,7570,Celiac Disease
32306,100507436,612227,11849,Diabetes Mellitus
32306,100507436,601626,23418,leukemia
32306,100507436,615848,25202,melanoma
32306,100507436,809,26272,Mixed Connective Tissue Disease
32306,100507436,29073,26764,Multiple Myeloma
32306,100507436,126200,26769,Multiple Sclerosis
32306,100507436,635,27819,Neuroblastoma
32306,100507436,357154,29172,Oral Submucous Fibrosis
32306,100507436,668,29463,Osteosarcoma
32306,100507436,342,31069,Familial Mediterranean Fever
32306,100507436,3287,39263,Takayasu Arteritis
32306,100507436,397,39483,Giant Cell Arteritis
32306,100507436,99867,40100,Thymoma
32306,100507436,192310,42384,Vasculitis
32306,100507436,70567,206698,Cholangiocarcinoma
32306,100507436,115,220668,Congenital contractural arachnodactyly
32306,100507436,142,238461,Anaplastic thyroid carcinoma
32306,100507436,155240,549473,Thyroid carcinoma
32306,100507436,171,566602,Primary sclerosing cholangitis
32306,100507436,615083,1527249,Colorectal Cancer
32306,100507436,2032,1800706,Idiopathic Pulmonary Fibrosis
32306,100507436,187360,1956391,Temporal Arteritis
32306,100507436,617075,2931822,Nasopharyngeal carcinoma
32340,100507588,635,27819,Neuroblastoma
7413,10051,601626,23418,leukemia
7413,10051,605027,24299,Lymphoma
7413,10051,615083,1527249,Colorectal Cancer
7414,10052,156240,25500,Mesothelioma
7414,10052,613886,28754,Obesity
7414,10052,611528,349788,Arrhythmogenic Right Ventricular Dysplasia
7414,10052,615083,1527249,Colorectal Cancer
32371,100526664,615848,25202,melanoma
32371,100526664,3389,41296,Tuberculosis
32375,100526737,144700,7134,Renal Cell Carcinoma
32375,100526737,605027,24299,Lymphoma
32375,100526737,615848,25202,melanoma
32377,100526739,84,15625,Fanconi Anemia
32377,100526739,635,27819,Neuroblastoma
32377,100526739,39044,220633,Uveal melanoma
32381,100526767,870,13080,Down Syndrome
32389,100526820,615083,1527249,Colorectal Cancer
32417,100528032,208060,3850,Arteriosclerosis
32417,100528032,180300,3873,Rheumatoid Arthritis
32417,100528032,209010,4153,Atherosclerosis
32417,100528032,543,6413,Burkitt Lymphoma
32417,100528032,275355,7137,Squamous cell carcinoma
32417,100528032,226810,7570,Celiac Disease
32417,100528032,612227,11849,Diabetes Mellitus
32417,100528032,360,17636,Glioblastoma
32417,100528032,144250,20473,Hyperlipidemia
32417,100528032,601626,23418,leukemia
32417,100528032,520,23487,Acute Promyelocytic Leukemia
32417,100528032,605027,24299,Lymphoma
32417,100528032,615848,25202,melanoma
32417,100528032,29073,26764,Multiple Myeloma
32417,100528032,126200,26769,Multiple Sclerosis
32417,100528032,635,27819,Neuroblastoma
32417,100528032,613886,28754,Obesity
32417,100528032,668,29463,Osteosarcoma
32417,100528032,33276,36220,Kaposi Sarcoma
32417,100528032,397,39483,Giant Cell Arteritis
32417,100528032,99867,40100,Thymoma
32417,100528032,3389,41296,Tuberculosis
32417,100528032,70567,206698,Cholangiocarcinoma
32417,100528032,115,220668,Congenital contractural arachnodactyly
32417,100528032,171,566602,Primary sclerosing cholangitis
32417,100528032,300813,1261473,Sarcoma
32417,100528032,615083,1527249,Colorectal Cancer
32417,100528032,2032,1800706,Idiopathic Pulmonary Fibrosis
32423,100529063,69,2726,Amyloidosis
32423,100529063,360,17636,Glioblastoma
32423,100529063,601626,23418,leukemia
32423,100529063,635,27819,Neuroblastoma
32423,100529063,729,32463,Polycythemia Vera
7415,10053,144700,7134,Renal Cell Carcinoma
32443,100532731,543,6413,Burkitt Lymphoma
32443,100532731,275355,7137,Squamous cell carcinoma
32443,100532731,360,17636,Glioblastoma
32443,100532731,617967,20255,Hydrocephalus
32443,100532731,601626,23418,leukemia
32443,100532731,605027,24299,Lymphoma
32443,100532731,616,25149,Medulloblastoma
32443,100532731,615848,25202,melanoma
32443,100532731,29073,26764,Multiple Myeloma
32443,100532731,635,27819,Neuroblastoma
32443,100532731,668,29463,Osteosarcoma
32443,100532731,790,35335,Retinoblastoma
32443,100532731,3099,35436,Rheumatic Fever
32443,100532731,618398,79772,T-Cell Lymphoma
32443,100532731,70567,206698,Cholangiocarcinoma
32443,100532731,601812,231341,Premature aging syndrome
32443,100532731,3002,398650,Immune thrombocytopenic purpura
32443,100532731,615083,1527249,Colorectal Cancer
32443,100532731,617075,2931822,Nasopharyngeal carcinoma
32444,100532732,181500,36341,Schizophrenia
32446,100532736,635,27819,Neuroblastoma
32446,100532736,168600,30567,Parkinson Disease
7419,10057,180300,3873,Rheumatoid Arthritis
7419,10057,586,10674,Cystic Fibrosis
7419,10057,618481,11053,Deafness
7419,10057,618357,14544,Epilepsy
7419,10057,360,17636,Glioblastoma
7419,10057,605027,24299,Lymphoma
7419,10057,2495,25286,Meningioma
7419,10057,29073,26764,Multiple Myeloma
7419,10057,615083,1527249,Colorectal Cancer
7420,10058,69,2726,Amyloidosis
7420,10058,208060,3850,Arteriosclerosis
7420,10058,616192,4134,Ataxia
7420,10058,209010,4153,Atherosclerosis
7420,10058,274,5129,Bernard-Soulier Syndrome
7420,10058,275355,7137,Squamous cell carcinoma
7420,10058,226810,7570,Celiac Disease
7420,10058,94122,7758,Cerebellar Ataxia
7420,10058,586,10674,Cystic Fibrosis
7420,10058,618481,11053,Deafness
7420,10058,176600,11265,Presenile dementia
7420,10058,612227,11849,Diabetes Mellitus
7420,10058,617282,13421,Dystonia
7420,10058,537,14518,Toxic Epidermal Necrolysis
7420,10058,618357,14544,Epilepsy
7420,10058,360,17636,Glioblastoma
7420,10058,601626,23418,leukemia
7420,10058,605027,24299,Lymphoma
7420,10058,673,24530,Malaria
7420,10058,615848,25202,melanoma
7420,10058,252700,26703,Mucopolysaccharidoses
7420,10058,618291,26847,Spinal Muscular Atrophy
7420,10058,635,27819,Neuroblastoma
7420,10058,668,29463,Osteosarcoma
7420,10058,171300,31511,Pheochromocytoma
7420,10058,2970,33770,Prune Belly Syndrome
7420,10058,758,33847,Pseudoxanthoma Elasticum
7420,10058,790,35335,Retinoblastoma
7420,10058,617080,36572,Seizures
7420,10058,36426,38325,Stevens-Johnson Syndrome
7420,10058,300100,162309,Adrenoleukodystrophy
7420,10058,127750,497327,Dementia
7420,10058,615083,1527249,Colorectal Cancer
7420,10058,215600,1623038,Cirrhosis
7420,10058,146850,1840264,IMMUNE SUPPRESSION
7420,10058,241,2930995,Dyschromatosis universalis hereditaria
7420,10058,615402,3809394,DYSCHROMATOSIS UNIVERSALIS HEREDITARIA 3
7420,10058,90044,4273970,Familial pseudohyperkalemia
7421,10059,69,2726,Amyloidosis
7421,10059,137760,17601,Glaucoma
7421,10059,399,20179,Huntington Disease
7421,10059,615848,25202,melanoma
7421,10059,2495,25286,Meningioma
7421,10059,618346,25958,Microcephaly
7421,10059,635,27819,Neuroblastoma
7421,10059,165199,29124,Optic Atrophy
7421,10059,168600,30567,Parkinson Disease
7421,10059,171300,31511,Pheochromocytoma
7421,10059,178500,34069,Pulmonary Fibrosis
7421,10059,617080,36572,Seizures
7421,10059,275766,3203102,Idiopathic pulmonary arterial hypertension
823,1006,144700,7134,Renal Cell Carcinoma
7422,10060,617280,4238,Atrial Fibrillation
7422,10060,110100,5744,Blepharophimosis
7422,10060,616843,24236,Lymphedema
7422,10060,153630,24421,Macroglossia
7422,10060,259750,29456,Osteoporosis
7422,10060,260900,31039,Pericardial effusion
7422,10060,615381,240295,Mandibular hypoplasia
7422,10060,965,796280,Acromegaloid facial appearance syndrome
32517,100616100,803,2736,Amyotrophic Lateral Sclerosis
32517,100616100,601626,23418,leukemia
32517,100616100,615848,25202,melanoma
32517,100616100,126200,26769,Multiple Sclerosis
32517,100616100,254400,26948,Mycosis Fungoides
32517,100616100,797,36202,Sarcoidosis
32517,100616100,2032,1800706,Idiopathic Pulmonary Fibrosis
32518,100616101,69,2726,Amyloidosis
32518,100616101,180300,3873,Rheumatoid Arthritis
32518,100616101,91546,24198,Lyme Disease
32518,100616101,260950,31099,Periodontitis
32518,100616101,102300,35258,Restless Legs Syndrome
32518,100616101,2134,2931788,Atypical Hemolytic Uremic Syndrome
32531,100616119,168600,30567,Parkinson Disease
32580,100616170,601626,23418,leukemia
32592,100616183,610947,1956346,Coronary Artery Disease
32627,100616222,635,27819,Neuroblastoma
32636,100616231,168600,30567,Parkinson Disease
32699,100616295,180300,3873,Rheumatoid Arthritis
32730,100616327,230300,3665358,Galactorrhea
32749,100616346,803,2736,Amyotrophic Lateral Sclerosis
32786,100616384,126200,26769,Multiple Sclerosis
32835,100616436,181500,36341,Schizophrenia
32846,100616452,181500,36341,Schizophrenia
32887,100616496,180300,3873,Rheumatoid Arthritis
32887,100616496,601626,23418,leukemia
32887,100616496,615848,25202,melanoma
32887,100616496,126200,26769,Multiple Sclerosis
32887,100616496,589,26896,Myasthenia Gravis
32887,100616496,181500,36341,Schizophrenia
32887,100616496,215600,1623038,Cirrhosis
7424,10062,69,2726,Amyloidosis
7424,10062,208060,3850,Arteriosclerosis
7424,10062,209010,4153,Atherosclerosis
7424,10062,617049,8370,Cholestasis
7424,10062,603813,20443,Hypercholesterolemia
7424,10062,613886,28754,Obesity
7424,10062,668,29463,Osteosarcoma
7424,10062,64739,85083,Ovarian Hyperstimulation Syndrome
7424,10062,615083,1527249,Colorectal Cancer
7424,10062,610947,1956346,Coronary Artery Disease
32897,100630918,601626,23418,leukemia
32912,100631383,168600,30567,Parkinson Disease
32913,100642175,615848,25202,melanoma
7429,10068,803,2736,Amyotrophic Lateral Sclerosis
7429,10068,208060,3850,Arteriosclerosis
7429,10068,180300,3873,Rheumatoid Arthritis
7429,10068,209010,4153,Atherosclerosis
7429,10068,126200,26769,Multiple Sclerosis
7429,10068,3002,398650,Immune thrombocytopenic purpura
32948,100689229,2495,25286,Meningioma
32948,100689229,29073,26764,Multiple Myeloma
32948,100689229,613886,28754,Obesity
32948,100689229,90050,35344,Retinopathy of Prematurity
824,1007,144700,7134,Renal Cell Carcinoma
7431,10071,615083,1527249,Colorectal Cancer
7432,10072,360,17636,Glioblastoma
7434,10075,144700,7134,Renal Cell Carcinoma
7434,10075,605027,24299,Lymphoma
7434,10075,618221,25362,Mental Retardation
7434,10075,668,29463,Osteosarcoma
7434,10075,3099,35436,Rheumatic Fever
7434,10075,93972,796003,Juberg-Marsidi syndrome
7434,10075,615083,1527249,Colorectal Cancer
7434,10075,3080,3714756,Intellectual Disability
32951,100750225,616860,2871,Anemia
32951,100750225,275355,7137,Squamous cell carcinoma
32951,100750225,673,24530,Malaria
32951,100750225,615083,1527249,Colorectal Cancer
7435,10076,144700,7134,Renal Cell Carcinoma
7435,10076,612227,11849,Diabetes Mellitus
7435,10076,84,15625,Fanconi Anemia
7435,10076,507,23281,Leishmaniasis
7435,10076,601626,23418,leukemia
7435,10076,615848,25202,melanoma
7435,10076,126200,26769,Multiple Sclerosis
7435,10076,648,28326,Noonan Syndrome
7435,10076,613886,28754,Obesity
7435,10076,668,29463,Osteosarcoma
7435,10076,171300,31511,Pheochromocytoma
7435,10076,729,32463,Polycythemia Vera
825,1008,615083,1527249,Colorectal Cancer
7440,10082,110100,5744,Blepharophimosis
7440,10082,219050,10417,Cryptorchidism
7440,10082,126200,26769,Multiple Sclerosis
7440,10082,790,35335,Retinoblastoma
7440,10082,615381,240295,Mandibular hypoplasia
7440,10082,615083,1527249,Colorectal Cancer
7441,10083,94122,7758,Cerebellar Ataxia
7441,10083,618221,25362,Mental Retardation
7441,10083,617024,28077,Night Blindness
7441,10083,791,35334,Retinitis Pigmentosa
7441,10083,181500,36341,Schizophrenia
7441,10083,611597,86543,Cataract
7441,10083,886,271097,Usher Syndrome
7441,10083,618412,557874,Global developmental delay
7441,10083,3080,3714756,Intellectual Disability
7442,10084,2014,8925,Cleft Palate
7442,10084,618481,11053,Deafness
7442,10084,618357,14544,Epilepsy
7442,10084,1915,15923,Fetal Alcohol Syndrome
7442,10084,238950,20490,Hyperopia
7442,10084,153630,24421,Macroglossia
7442,10084,618221,25362,Mental Retardation
7442,10084,618346,25958,Microcephaly
7442,10084,168600,30567,Parkinson Disease
7442,10084,617080,36572,Seizures
7442,10084,185100,38379,Strabismus
7442,10084,3303,39685,Tetralogy of Fallot
7442,10084,611597,86543,Cataract
7442,10084,145290,151889,Hyperreflexia
7442,10084,617412,221356,Brachycephaly
7442,10084,615381,240295,Mandibular hypoplasia
7442,10084,2867,349588,Short stature
7442,10084,618412,557874,Global developmental delay
7442,10084,98755,752120,Spinocerebellar Ataxia Type 1
7442,10084,600399,2051831,Pectus excavatum
7442,10084,3080,3714756,Intellectual Disability
7443,10085,84,15625,Fanconi Anemia
7443,10085,142340,19284,Diaphragmatic Hernia
7443,10085,615848,25202,melanoma
7443,10085,126200,26769,Multiple Sclerosis
7443,10085,613886,28754,Obesity
7443,10085,260950,31099,Periodontitis
7443,10085,2970,33770,Prune Belly Syndrome
7443,10085,3303,39685,Tetralogy of Fallot
7443,10085,2140,235833,Congenital diaphragmatic hernia
7443,10085,274270,1959620,Dihydropyrimidine Dehydrogenase Deficiency
33088,100861519,399,20179,Huntington Disease
7445,10087,618481,11053,Deafness
7445,10087,618221,25362,Mental Retardation
7445,10087,375,403529,Anti-Glomerular Basement Membrane Disease
7445,10087,618412,557874,Global developmental delay
7445,10087,3080,3714756,Intellectual Disability
33950,100885779,208060,3850,Arteriosclerosis
33950,100885779,180300,3873,Rheumatoid Arthritis
33950,100885779,209010,4153,Atherosclerosis
33950,100885779,617075,2931822,Nasopharyngeal carcinoma
33950,100885779,900,3495801,Granulomatosis with polyangiitis
33958,100886964,155240,549473,Thyroid carcinoma
7446,10089,617280,4238,Atrial Fibrillation
826,1009,108100,3864,Arthritis
826,1009,180300,3873,Rheumatoid Arthritis
826,1009,144700,7134,Renal Cell Carcinoma
826,1009,360,17636,Glioblastoma
826,1009,615848,25202,melanoma
826,1009,654,27708,Nephroblastoma
826,1009,668,29463,Osteosarcoma
826,1009,178500,34069,Pulmonary Fibrosis
826,1009,790,35335,Retinoblastoma
826,1009,300813,1261473,Sarcoma
826,1009,2032,1800706,Idiopathic Pulmonary Fibrosis
33975,100913187,360,17636,Glioblastoma
33975,100913187,654,27708,Nephroblastoma
7448,10092,442,10308,Congenital Hypothyroidism
7450,10094,168600,30567,Parkinson Disease
7451,10095,615848,25202,melanoma
7452,10096,360,17636,Glioblastoma
7452,10096,181500,36341,Schizophrenia
7452,10096,906,43194,Wiskott-Aldrich Syndrome
7453,10097,668,29463,Osteosarcoma
7453,10097,171300,31511,Pheochromocytoma
7453,10097,181500,36341,Schizophrenia
7453,10097,906,43194,Wiskott-Aldrich Syndrome
7453,10097,183660,85110,Severe Combined Immunodeficiency
7453,10097,615083,1527249,Colorectal Cancer
7453,10097,605820,1853926,NONAKA MYOPATHY
7455,10099,601626,23418,leukemia
34048,100996717,617014,27947,Neutropenia
34053,100996763,617014,27947,Neutropenia
103,101,208060,3850,Arteriosclerosis
103,101,180300,3873,Rheumatoid Arthritis
103,101,600807,4096,Asthma
103,101,209010,4153,Atherosclerosis
103,101,275355,7137,Squamous cell carcinoma
103,101,615083,1527249,Colorectal Cancer
827,1010,618412,557874,Global developmental delay
827,1010,615083,1527249,Colorectal Cancer
7458,10102,600807,4096,Asthma
7458,10102,94122,7758,Cerebellar Ataxia
7458,10102,617282,13421,Dystonia
7458,10102,618357,14544,Epilepsy
7458,10102,126200,26769,Multiple Sclerosis
7458,10102,165199,29124,Optic Atrophy
7458,10102,618124,31117,Peripheral Neuropathy
7458,10102,268200,35410,Rhabdomyolysis
7458,10102,617080,36572,Seizures
7458,10102,616736,40822,Tremor
7458,10102,618412,557874,Global developmental delay
7458,10102,610505,1864840,Combined Oxidative Phosphorylation Deficiency 3
7459,10103,275355,7137,Squamous cell carcinoma
7459,10103,1653,11430,Dentin Dysplasia
7459,10103,49042,11436,Dentinogenesis Imperfecta
7459,10103,612227,11849,Diabetes Mellitus
7459,10103,300813,1261473,Sarcoma
7459,10103,615083,1527249,Colorectal Cancer
7460,10105,69,2726,Amyloidosis
7460,10105,803,2736,Amyotrophic Lateral Sclerosis
7460,10105,612227,11849,Diabetes Mellitus
7460,10105,618414,26848,Myopathy
7460,10105,618138,26850,Muscular Dystrophy
7460,10105,168600,30567,Parkinson Disease
7460,10105,3389,41296,Tuberculosis
7460,10105,300100,162309,Adrenoleukodystrophy
7460,10105,217607,340427,Familial dilated cardiomyopathy
34059,101054525,609122,2940,Aneurysm
34059,101054525,208060,3850,Arteriosclerosis
34059,101054525,600807,4096,Asthma
34059,101054525,209010,4153,Atherosclerosis
34059,101054525,617280,4238,Atrial Fibrillation
34059,101054525,612227,11849,Diabetes Mellitus
34059,101054525,520,23487,Acute Promyelocytic Leukemia
34059,101054525,558,24796,Marfan Syndrome
34059,101054525,615848,25202,melanoma
34059,101054525,613886,28754,Obesity
34059,101054525,612336,398623,Thrombophilia
34059,101054525,610947,1956346,Coronary Artery Disease
34093,101060233,501,751783,Lafora Disease
34093,101060233,617075,2931822,Nasopharyngeal carcinoma
34094,101060264,615083,1527249,Colorectal Cancer
7462,10107,616192,4134,Ataxia
7462,10107,94122,7758,Cerebellar Ataxia
7463,10108,238950,20490,Hyperopia
